application_number,advice_date,ego_examiner_id,alter_examiner_id
10587947,24/07/2008,69304.0,72809.0
10587967,05/11/2008,91064.0,93859.0
10587967,05/11/2008,91064.0,60078.0
10588080,24/12/2008,88508.0,91747.0
10588226,23/05/2008,66436.0,89539.0
10588226,02/12/2008,66436.0,89539.0
10588543,10/10/2008,94724.0,98092.0
10588543,10/10/2008,94724.0,94753.0
10588968,08/08/2008,59840.0,65231.0
10589108,29/10/2008,60943.0,95398.0
10589666,09/12/2008,61126.0,63176.0
10590021,14/05/2008,68678.0,98834.0
10590220,08/10/2008,60691.0,66685.0
10590600,24/12/2008,80730.0,69909.0
10590600,24/12/2008,80730.0,94620.0
10590668,27/05/2008,99240.0,84157.0
10590863,10/11/2008,98045.0,68970.0
10591052,17/10/2008,77791.0,69193.0
10591052,17/10/2008,77791.0,68970.0
10591330,23/12/2008,61759.0,64002.0
10591479,05/08/2008,93498.0,66685.0
10591499,24/12/2008,69098.0,99930.0
10591842,09/07/2008,96532.0,86212.0
10593123,05/09/2008,77958.0,66387.0
10593243,20/10/2008,97083.0,94768.0
10593243,20/10/2008,97083.0,81287.0
10593243,20/10/2008,97083.0,66203.0
10593243,20/10/2008,97083.0,62098.0
10593339,26/12/2008,67764.0,70835.0
10593591,14/11/2008,74342.0,77298.0
10593779,08/10/2008,73920.0,67669.0
10594011,30/05/2008,96532.0,92537.0
10594567,28/08/2008,62098.0,89539.0
10595016,17/01/2008,68625.0,92763.0
10595016,17/01/2008,68625.0,71268.0
10595060,01/12/2008,76583.0,63609.0
10595155,04/11/2008,75615.0,95398.0
10595155,16/05/2008,75615.0,71764.0
10595155,16/05/2008,75615.0,61485.0
10595292,28/05/2008,75615.0,71764.0
10595292,28/05/2008,75615.0,61485.0
10595642,14/07/2008,75615.0,71764.0
10595642,14/07/2008,75615.0,61485.0
10595680,30/10/2008,89394.0,62528.0
10595686,17/10/2008,93715.0,67698.0
10595765,25/06/2008,61813.0,59052.0
10596244,02/10/2008,94756.0,74028.0
10596809,22/08/2008,94987.0,68675.0
10596896,06/08/2008,59840.0,65231.0
10597277,28/10/2008,59141.0,75519.0
10597277,28/10/2008,59141.0,85786.0
10597347,03/10/2008,73920.0,67669.0
10597390,27/03/2008,69889.0,64005.0
10597648,23/09/2008,59141.0,85786.0
10598124,14/08/2008,98469.0,65934.0
10598208,21/08/2008,59840.0,65231.0
10598344,17/11/2008,94905.0,96939.0
10598375,27/10/2008,59141.0,75519.0
10598452,11/04/2008,68619.0,75406.0
10598452,23/10/2008,68619.0,75406.0
10598502,12/11/2008,98045.0,92733.0
10598508,03/12/2008,69896.0,67581.0
10598522,07/08/2008,99518.0,59456.0
10598556,16/10/2008,94724.0,98092.0
10598556,16/10/2008,94724.0,94753.0
10598583,02/06/2008,97111.0,94852.0
10598595,12/11/2008,60146.0,70835.0
10598595,12/11/2008,60146.0,76536.0
10598795,25/09/2008,92475.0,60716.0
10598795,25/09/2008,92475.0,77746.0
10598958,04/04/2008,73920.0,67669.0
10598958,17/10/2008,73920.0,67669.0
10598997,18/11/2008,98045.0,92733.0
10599047,22/10/2008,78057.0,79585.0
10599137,28/10/2008,94724.0,96653.0
10599137,28/10/2008,94724.0,98092.0
10599339,13/11/2008,69304.0,72809.0
10599339,13/11/2008,69304.0,65474.0
10599435,30/10/2008,99240.0,84157.0
10599647,10/03/2008,66715.0,75341.0
10599882,30/09/2008,67752.0,70897.0
10599885,19/08/2008,81287.0,71560.0
10599885,19/08/2008,81287.0,93753.0
10599885,19/08/2008,81287.0,66839.0
10600119,30/06/2008,59719.0,76536.0
10600382,26/06/2008,99619.0,83222.0
10600388,14/03/2008,92674.0,73191.0
10600388,25/06/2008,92674.0,73191.0
10600388,30/10/2008,92674.0,92028.0
10601005,02/12/2008,85214.0,97943.0
10601005,02/12/2008,85214.0,59052.0
10601005,02/12/2008,85214.0,64129.0
10601005,02/12/2008,85214.0,64834.0
10601011,03/07/2008,84356.0,98531.0
10601011,03/07/2008,84356.0,64050.0
10601034,03/01/2008,97728.0,63544.0
10601034,27/03/2008,97728.0,92028.0
10601034,27/03/2008,97728.0,93857.0
10601158,17/01/2008,69116.0,75919.0
10601258,29/09/2008,95008.0,68231.0
10601357,25/02/2008,67570.0,62690.0
10601445,27/02/2008,93976.0,71838.0
10601832,11/01/2008,66824.0,65934.0
10601832,30/10/2008,66824.0,65934.0
10602126,29/01/2008,71278.0,94824.0
10602145,14/05/2008,93802.0,62919.0
10602280,04/02/2008,99483.0,92464.0
10602393,14/11/2008,97517.0,96691.0
10602393,14/11/2008,97517.0,78036.0
10602671,19/12/2008,98854.0,62188.0
10602691,07/10/2008,67690.0,96207.0
10603424,18/03/2008,98778.0,59074.0
10603891,04/04/2008,62397.0,59738.0
10603891,04/04/2008,62397.0,99004.0
10604823,21/03/2008,95339.0,97328.0
10604823,21/03/2008,59491.0,97328.0
10604842,29/04/2008,91911.0,65231.0
10605173,21/03/2008,74473.0,63572.0
10605173,21/03/2008,74473.0,62033.0
10605630,25/01/2008,86448.0,92060.0
10606417,18/09/2008,99879.0,68165.0
10606417,18/09/2008,99879.0,89539.0
10606728,01/07/2008,77583.0,91512.0
10606969,03/12/2008,64374.0,66803.0
10606999,16/12/2008,62658.0,96764.0
10606999,16/12/2008,62658.0,75919.0
10607060,30/09/2008,62919.0,92078.0
10607571,05/03/2008,82105.0,70571.0
10607812,10/06/2008,99619.0,83222.0
10607813,16/09/2008,83375.0,73703.0
10607909,10/07/2008,67690.0,61180.0
10607909,10/07/2008,67690.0,71948.0
10607909,10/07/2008,67690.0,71259.0
10607909,10/07/2008,67690.0,78807.0
10607909,10/07/2008,67690.0,81865.0
10607909,10/07/2008,67690.0,68486.0
10607909,10/07/2008,67690.0,60377.0
10607909,10/07/2008,67690.0,65713.0
10608191,05/03/2008,66685.0,67389.0
10608330,03/06/2008,95339.0,97328.0
10608585,18/03/2008,99483.0,83852.0
10608585,18/03/2008,99483.0,67389.0
10608585,27/06/2008,99483.0,67389.0
10608585,27/06/2008,99483.0,70524.0
10608585,27/06/2008,99483.0,99753.0
10608585,27/06/2008,99483.0,91444.0
10608585,27/06/2008,99483.0,92028.0
10608585,21/11/2008,99483.0,92028.0
10608637,28/01/2008,95600.0,97703.0
10608753,31/03/2008,67978.0,67978.0
10610492,16/04/2008,60130.0,97202.0
10610492,28/11/2008,60130.0,85786.0
10611382,02/05/2008,60623.0,85057.0
10611382,02/05/2008,60623.0,69090.0
10611382,02/05/2008,60623.0,92028.0
10611596,20/10/2008,66685.0,92464.0
10611671,01/08/2008,85865.0,85381.0
10611770,28/04/2008,96978.0,72381.0
10611770,28/04/2008,96978.0,99902.0
10612097,28/03/2008,73150.0,70026.0
10612415,07/10/2008,59926.0,87890.0
10612415,07/10/2008,59926.0,66839.0
10612415,07/10/2008,59926.0,80254.0
10612427,14/10/2008,72573.0,68460.0
10612427,14/10/2008,72573.0,67389.0
10612427,14/10/2008,72573.0,95871.0
10612632,10/07/2008,72573.0,98738.0
10612632,10/07/2008,72573.0,71487.0
10612702,09/06/2008,59491.0,93877.0
10612703,15/12/2008,99483.0,92464.0
10612703,15/12/2008,99483.0,69207.0
10612769,19/03/2008,62278.0,69502.0
10612831,26/02/2008,75940.0,64917.0
10612831,26/02/2008,75940.0,82083.0
10612831,26/02/2008,75940.0,70026.0
10612847,26/09/2008,99483.0,78437.0
10612887,13/06/2008,99483.0,78437.0
10612929,29/04/2008,71488.0,91619.0
10613104,24/01/2008,69580.0,92828.0
10613426,08/12/2008,73223.0,71604.0
10613531,13/05/2008,98719.0,96277.0
10613531,13/05/2008,77345.0,96277.0
10613623,07/04/2008,63458.0,92028.0
10613626,22/04/2008,72573.0,99483.0
10613626,22/04/2008,72573.0,74651.0
10613626,17/10/2008,72573.0,68460.0
10613626,22/04/2008,72573.0,68460.0
10613626,22/04/2008,72573.0,98738.0
10613626,22/04/2008,72573.0,99395.0
10613626,22/04/2008,72573.0,79585.0
10613626,17/10/2008,72573.0,71487.0
10613626,22/04/2008,72573.0,76536.0
10613963,30/12/2008,96978.0,72381.0
10614275,24/01/2008,87897.0,69583.0
10614275,24/01/2008,87897.0,72882.0
10614310,24/12/2008,95891.0,73898.0
10614310,24/12/2008,95891.0,98114.0
10614339,18/03/2008,92884.0,96691.0
10614339,18/03/2008,92884.0,78036.0
10614339,15/10/2008,92884.0,92078.0
10614423,22/02/2008,92884.0,71764.0
10614423,22/02/2008,92884.0,61485.0
10614455,06/06/2008,60210.0,65587.0
10614800,13/06/2008,92674.0,93949.0
10615281,28/01/2008,73296.0,70835.0
10615281,28/01/2008,73296.0,62528.0
10615780,10/06/2008,96939.0,67669.0
10616051,15/05/2008,94445.0,97127.0
10616051,26/11/2008,94445.0,97127.0
10616051,15/05/2008,94445.0,92028.0
10616051,26/11/2008,94445.0,92028.0
10616100,29/08/2008,96885.0,81442.0
10616251,26/08/2008,90331.0,96339.0
10616251,24/09/2008,90331.0,96339.0
10616251,02/10/2008,90331.0,96339.0
10616448,16/04/2008,75036.0,67581.0
10616448,14/11/2008,75036.0,67581.0
10616649,28/03/2008,73364.0,92836.0
10616649,28/03/2008,73364.0,72814.0
10616760,16/12/2008,81117.0,90863.0
10617573,08/08/2008,71259.0,66266.0
10617592,20/05/2008,68752.0,70026.0
10617834,29/04/2008,99311.0,92828.0
10617968,27/06/2008,62581.0,95871.0
10617968,27/06/2008,62581.0,62581.0
10617968,27/06/2008,62581.0,76536.0
10618049,24/11/2008,88202.0,77068.0
10618049,24/11/2008,88202.0,68169.0
10618127,19/08/2008,91196.0,63572.0
10618127,19/08/2008,91196.0,76536.0
10618154,18/03/2008,63228.0,98092.0
10618201,03/04/2008,75142.0,66839.0
10618211,11/07/2008,71930.0,75519.0
10618474,03/09/2008,95418.0,68762.0
10618474,03/09/2008,95418.0,60579.0
10618810,12/11/2008,93865.0,71632.0
10618810,12/11/2008,93865.0,94672.0
10618810,12/11/2008,93865.0,92060.0
10618810,12/11/2008,93865.0,60776.0
10618919,27/02/2008,96780.0,98717.0
10619493,25/07/2008,76396.0,76396.0
10619493,25/07/2008,76396.0,78241.0
10619524,02/04/2008,71370.0,92028.0
10619524,02/04/2008,71370.0,66400.0
10619796,20/06/2008,96663.0,60986.0
10620000,07/10/2008,96939.0,91688.0
10620095,21/07/2008,69997.0,99902.0
10620538,10/01/2008,71379.0,78326.0
10620538,22/12/2008,71379.0,78326.0
10620538,22/12/2008,71379.0,83313.0
10620808,31/03/2008,96885.0,92028.0
10620981,10/04/2008,71370.0,62033.0
10620981,10/04/2008,71370.0,66400.0
10621102,05/09/2008,87031.0,72535.0
10621227,25/08/2008,77172.0,66565.0
10621317,30/05/2008,67376.0,78406.0
10621324,04/04/2008,62919.0,91812.0
10621324,22/05/2008,62919.0,91812.0
10621324,10/10/2008,62919.0,91812.0
10621464,24/01/2008,71142.0,59975.0
10621486,17/11/2008,99654.0,98738.0
10622032,19/03/2008,93845.0,62242.0
10622572,10/01/2008,68679.0,72381.0
10622572,10/01/2008,68679.0,72949.0
10623061,11/09/2008,62333.0,67208.0
10623061,11/09/2008,62333.0,60023.0
10623168,10/07/2008,68679.0,72381.0
10623302,08/09/2008,64053.0,90956.0
10623406,28/02/2008,94987.0,61533.0
10623621,25/06/2008,94987.0,68675.0
10623621,25/06/2008,94987.0,63002.0
10623621,22/01/2008,74756.0,92060.0
10623934,07/02/2008,70996.0,97964.0
10624085,31/03/2008,94987.0,61533.0
10624085,31/03/2008,94987.0,68675.0
10624278,07/01/2008,94987.0,61533.0
10624278,11/09/2008,94987.0,61533.0
10624278,11/09/2008,94987.0,63002.0
10624353,17/03/2008,59533.0,67389.0
10624511,05/05/2008,95726.0,91338.0
10624513,19/09/2008,95726.0,91338.0
10624521,03/10/2008,95726.0,91338.0
10624549,18/03/2008,97902.0,96691.0
10624549,18/03/2008,97902.0,78036.0
10624590,30/04/2008,75341.0,92510.0
10624590,30/04/2008,75341.0,77294.0
10624590,30/04/2008,75341.0,68169.0
10624983,30/06/2008,60302.0,93403.0
10625152,17/04/2008,73364.0,92836.0
10625152,17/04/2008,73364.0,72814.0
10625389,08/07/2008,96764.0,67389.0
10625846,14/04/2008,93943.0,73191.0
10625870,31/07/2008,91374.0,72253.0
10625886,14/04/2008,84867.0,59196.0
10625915,14/04/2008,84867.0,59196.0
10625955,12/05/2008,73191.0,75339.0
10626600,18/04/2008,75036.0,67581.0
10627366,26/06/2008,62919.0,71270.0
10627366,26/06/2008,62919.0,63639.0
10627682,19/11/2008,95931.0,89344.0
10627884,10/12/2008,62583.0,94911.0
10628464,08/01/2008,92784.0,85381.0
10628464,11/12/2008,92784.0,85381.0
10628464,08/01/2008,92784.0,65024.0
10628464,11/12/2008,92784.0,65024.0
10628546,28/05/2008,70581.0,96507.0
10628546,28/05/2008,70581.0,66030.0
10628990,24/04/2008,98594.0,68532.0
10628990,24/04/2008,98594.0,99395.0
10629297,17/03/2008,82111.0,98826.0
10630542,18/01/2008,75940.0,64917.0
10630542,18/01/2008,75940.0,82083.0
10630542,18/01/2008,75940.0,70026.0
10630972,08/10/2008,64660.0,68783.0
10630972,08/10/2008,64660.0,85057.0
10630972,08/10/2008,64660.0,69090.0
10630972,13/06/2008,64660.0,62242.0
10630972,08/10/2008,64660.0,62242.0
10631101,07/04/2008,75940.0,98717.0
10631116,05/06/2008,73364.0,72814.0
10631116,05/06/2008,73364.0,66210.0
10631120,30/05/2008,97111.0,98224.0
10631120,30/05/2008,97111.0,77746.0
10631172,07/10/2008,64524.0,83190.0
10632101,30/04/2008,61417.0,63822.0
10632286,04/09/2008,99311.0,66225.0
10632286,04/09/2008,99311.0,71087.0
10632286,04/09/2008,99311.0,93800.0
10632286,04/09/2008,99311.0,80910.0
10632286,04/09/2008,99311.0,95464.0
10632286,04/09/2008,99311.0,92828.0
10632402,21/03/2008,64660.0,62242.0
10632521,09/05/2008,71381.0,83313.0
10632521,09/05/2008,71381.0,69055.0
10632807,17/06/2008,91758.0,96459.0
10633630,30/07/2008,63234.0,63234.0
10633634,29/05/2008,60946.0,84697.0
10634001,26/06/2008,93896.0,98297.0
10634345,23/01/2008,64660.0,76536.0
10635348,27/02/2008,69221.0,63635.0
10635598,05/03/2008,60501.0,67389.0
10635598,28/10/2008,60501.0,67389.0
10635598,28/10/2008,60501.0,98738.0
10635929,20/08/2008,59533.0,93857.0
10636005,25/03/2008,84972.0,98738.0
10636005,29/09/2008,84972.0,64834.0
10638843,21/11/2008,60045.0,83527.0
10641377,12/08/2008,87028.0,64917.0
10641377,12/08/2008,87028.0,82083.0
10641377,12/08/2008,87028.0,70026.0
10642735,25/11/2008,71175.0,73936.0
10643111,04/11/2008,59840.0,65231.0
10643359,25/07/2008,68679.0,72381.0
10643359,25/07/2008,68679.0,74223.0
10643549,28/04/2008,71004.0,68338.0
10643549,28/04/2008,71004.0,63635.0
10643644,31/10/2008,71498.0,92060.0
10643741,12/02/2008,99341.0,61132.0
10643741,12/02/2008,99341.0,77746.0
10643741,12/02/2008,99341.0,59878.0
10643797,14/11/2008,90331.0,69917.0
10643826,09/04/2008,68532.0,99395.0
10643857,15/05/2008,94046.0,59211.0
10644054,15/07/2008,71142.0,59975.0
10644084,07/01/2008,75730.0,81987.0
10644084,07/01/2008,75730.0,65024.0
10644264,17/07/2008,69446.0,83313.0
10644265,20/03/2008,82105.0,67581.0
10644295,01/07/2008,69446.0,78326.0
10644532,12/05/2008,93845.0,62242.0
10644677,01/07/2008,94816.0,74313.0
10644936,31/01/2008,65198.0,72625.0
10644936,31/01/2008,65198.0,97319.0
10644967,02/04/2008,70996.0,97964.0
10645180,15/04/2008,70996.0,97964.0
10645260,07/03/2008,70996.0,97964.0
10645571,17/07/2008,99311.0,83852.0
10645691,08/05/2008,59840.0,65231.0
10645699,25/09/2008,62278.0,92201.0
10645790,04/12/2008,59840.0,65231.0
10646472,12/09/2008,88532.0,85057.0
10646472,12/09/2008,88532.0,69090.0
10646645,22/10/2008,68911.0,61134.0
10646661,21/10/2008,62919.0,91244.0
10646716,24/11/2008,78821.0,66324.0
10646716,09/05/2008,78821.0,61345.0
10647050,25/06/2008,98854.0,62188.0
10647050,25/06/2008,98854.0,92028.0
10647217,28/05/2008,71004.0,68338.0
10647217,18/11/2008,71004.0,68338.0
10647344,13/05/2008,59840.0,65231.0
10647549,25/11/2008,59840.0,65231.0
10648064,21/02/2008,62278.0,60400.0
10648064,21/02/2008,62278.0,70805.0
10648277,09/04/2008,74180.0,64940.0
10648277,09/04/2008,74180.0,93911.0
10648277,09/04/2008,74180.0,95588.0
10648277,09/04/2008,74180.0,96691.0
10648277,09/04/2008,74180.0,78036.0
10648277,09/04/2008,74180.0,63872.0
10648277,09/04/2008,74180.0,59805.0
10648277,09/04/2008,74180.0,92710.0
10648361,11/07/2008,86861.0,67669.0
10648497,27/02/2008,93976.0,71838.0
10648584,05/03/2008,83647.0,68532.0
10648619,30/05/2008,98563.0,71946.0
10648619,27/08/2008,98563.0,71946.0
10648619,30/05/2008,98563.0,83254.0
10648619,27/08/2008,98563.0,83254.0
10648813,02/10/2008,68665.0,66266.0
10649025,28/03/2008,65271.0,77184.0
10649457,18/04/2008,66971.0,66971.0
10649457,23/12/2008,66971.0,66971.0
10649457,18/04/2008,66971.0,62312.0
10649457,23/12/2008,66971.0,62312.0
10649492,02/05/2008,98330.0,62919.0
10649492,02/05/2008,98330.0,65015.0
10649702,30/12/2008,98330.0,62919.0
10649702,30/12/2008,98330.0,77207.0
10649797,22/08/2008,98719.0,96277.0
10649797,07/02/2008,77345.0,96277.0
10649797,22/08/2008,77345.0,96277.0
10650257,04/04/2008,87028.0,94860.0
10650257,04/04/2008,87028.0,89466.0
10650257,04/04/2008,87028.0,95666.0
10650257,04/04/2008,87028.0,73564.0
10650257,04/04/2008,87028.0,64917.0
10650257,04/04/2008,87028.0,82083.0
10650257,04/04/2008,87028.0,70026.0
10650257,04/04/2008,87028.0,91123.0
10650363,03/07/2008,71381.0,83313.0
10650571,26/03/2008,65179.0,65271.0
10650915,22/07/2008,91471.0,71764.0
10650915,22/07/2008,91471.0,61485.0
10652144,03/04/2008,64660.0,62242.0
10653828,21/05/2008,69446.0,83313.0
10656128,11/09/2008,87031.0,81731.0
10656164,16/05/2008,66436.0,89539.0
10656462,18/03/2008,95970.0,80850.0
10656654,08/08/2008,71996.0,87028.0
10656687,21/08/2008,73186.0,60579.0
10656687,24/12/2008,73186.0,60579.0
10656687,21/08/2008,73186.0,96021.0
10657426,23/09/2008,94987.0,61533.0
10657426,08/02/2008,94987.0,63002.0
10657426,23/09/2008,94987.0,63002.0
10657426,08/02/2008,94987.0,92060.0
10657568,28/05/2008,90049.0,76536.0
10657568,24/09/2008,90049.0,76536.0
10657747,02/07/2008,67543.0,67389.0
10657747,18/01/2008,67543.0,71487.0
10657953,30/12/2008,69580.0,74001.0
10657989,27/03/2008,74185.0,69002.0
10657989,27/03/2008,74185.0,76141.0
10658545,12/11/2008,73186.0,60579.0
10658545,29/04/2008,73186.0,96653.0
10658545,12/11/2008,73186.0,94363.0
10658604,04/11/2008,67208.0,98738.0
10658604,04/11/2008,67208.0,76536.0
10658604,04/11/2008,67208.0,91853.0
10659219,13/02/2008,98114.0,95299.0
10659219,13/02/2008,98114.0,96697.0
10659451,30/04/2008,60534.0,63519.0
10659451,30/04/2008,93745.0,63519.0
10659481,17/03/2008,69116.0,64243.0
10659766,30/10/2008,89721.0,93800.0
10659766,30/10/2008,89721.0,98378.0
10660055,07/02/2008,69116.0,71487.0
10660055,07/02/2008,69116.0,62528.0
10660055,17/10/2008,69116.0,91853.0
10660881,06/08/2008,90730.0,79585.0
10661599,28/02/2008,60045.0,80254.0
10661646,29/01/2008,64623.0,98869.0
10661646,29/01/2008,64623.0,98297.0
10661646,29/01/2008,64623.0,96764.0
10661646,29/01/2008,64623.0,75546.0
10661646,29/01/2008,64623.0,70635.0
10661790,31/03/2008,75568.0,72882.0
10661790,31/03/2008,75568.0,59738.0
10661790,31/03/2008,75568.0,99004.0
10662400,21/07/2008,81130.0,81130.0
10662703,04/06/2008,95116.0,60838.0
10663037,27/06/2008,73186.0,60579.0
10663133,21/02/2008,73186.0,65572.0
10663133,21/02/2008,73186.0,70822.0
10663365,28/05/2008,60045.0,80254.0
10663378,17/06/2008,77207.0,91338.0
10663378,17/06/2008,77207.0,71604.0
10663378,02/01/2008,77207.0,77169.0
10663476,13/05/2008,99311.0,92828.0
10663476,18/12/2008,99311.0,92828.0
10663516,24/07/2008,73186.0,60579.0
10663516,04/12/2008,73186.0,60579.0
10663516,24/07/2008,73186.0,96653.0
10663516,04/12/2008,73186.0,96653.0
10663516,04/12/2008,73186.0,66324.0
10663516,04/12/2008,73186.0,78241.0
10663516,24/07/2008,73186.0,64520.0
10663516,24/07/2008,73186.0,96021.0
10663516,04/12/2008,73186.0,96021.0
10663933,11/06/2008,99619.0,83222.0
10664422,30/04/2008,93839.0,67669.0
10664432,08/10/2008,71259.0,65024.0
10664591,03/09/2008,78821.0,62919.0
10664916,21/07/2008,76622.0,77068.0
10665088,26/12/2008,99879.0,96371.0
10665088,10/06/2008,99879.0,89539.0
10665088,26/12/2008,99879.0,89539.0
10665156,27/10/2008,79976.0,85057.0
10665156,27/10/2008,79976.0,69090.0
10665338,18/06/2008,98108.0,92028.0
10665343,31/01/2008,71445.0,98081.0
10665343,31/01/2008,71445.0,71059.0
10665347,12/06/2008,66622.0,78437.0
10665347,12/06/2008,66622.0,85308.0
10665347,28/11/2008,66622.0,85308.0
10665501,19/02/2008,84972.0,98738.0
10665501,13/08/2008,84972.0,64834.0
10665805,26/06/2008,60623.0,92201.0
10665989,25/11/2008,67208.0,98738.0
10666178,10/12/2008,60501.0,67389.0
10666178,18/07/2008,60501.0,76536.0
10666178,10/12/2008,60501.0,76536.0
10666209,21/05/2008,94780.0,99007.0
10666340,17/07/2008,97818.0,61863.0
10666340,17/07/2008,97818.0,95344.0
10666528,07/11/2008,90956.0,65805.0
10666528,07/11/2008,90956.0,64053.0
10666716,24/12/2008,59397.0,74759.0
10667581,25/04/2008,84972.0,98738.0
10667581,16/10/2008,84972.0,64834.0
10667654,04/09/2008,64053.0,90956.0
10668546,21/07/2008,92704.0,94556.0
10668717,07/04/2008,73119.0,90049.0
10668717,30/12/2008,73119.0,90049.0
10668838,11/07/2008,92704.0,61533.0
10668840,02/10/2008,91688.0,71059.0
10668840,02/10/2008,91688.0,67669.0
10669074,10/01/2008,65558.0,98347.0
10669074,10/01/2008,69873.0,98347.0
10669097,30/12/2008,91758.0,70835.0
10669624,12/08/2008,95600.0,98678.0
10669624,12/08/2008,95600.0,98224.0
10669624,12/08/2008,95600.0,97328.0
10669624,12/08/2008,95600.0,77746.0
10669624,28/03/2008,95871.0,98678.0
10669624,28/03/2008,95871.0,98224.0
10669624,12/08/2008,95871.0,97328.0
10669624,12/08/2008,95871.0,77746.0
10669686,06/10/2008,60501.0,67389.0
10669710,19/03/2008,71370.0,66400.0
10670065,11/04/2008,95604.0,96963.0
10670245,05/06/2008,67421.0,94152.0
10670604,26/06/2008,60990.0,72573.0
10670604,26/06/2008,60990.0,98738.0
10670836,12/05/2008,94513.0,83552.0
10671242,17/03/2008,99763.0,63519.0
10671242,17/03/2008,99763.0,74055.0
10671370,22/05/2008,63970.0,77294.0
10671374,03/09/2008,75142.0,77821.0
10671591,07/05/2008,98582.0,70887.0
10671591,07/05/2008,98582.0,77068.0
10671611,30/10/2008,95931.0,97964.0
10671697,17/06/2008,75730.0,65024.0
10671741,25/02/2008,76396.0,98092.0
10671887,01/07/2008,71175.0,73564.0
10671887,26/09/2008,71175.0,73564.0
10671887,01/07/2008,71175.0,73936.0
10671887,26/09/2008,71175.0,73936.0
10671935,13/06/2008,84460.0,69002.0
10672186,19/03/2008,94445.0,98738.0
10672514,03/04/2008,71381.0,83313.0
10672514,03/04/2008,71381.0,69055.0
10672700,25/04/2008,91758.0,66805.0
10672777,12/05/2008,84972.0,98738.0
10672777,12/05/2008,84972.0,71487.0
10673056,21/07/2008,98719.0,92078.0
10673056,21/07/2008,98719.0,96277.0
10673056,06/02/2008,77345.0,96277.0
10673056,21/07/2008,77345.0,96277.0
10673211,12/08/2008,71004.0,68338.0
10673211,12/08/2008,71004.0,99007.0
10673529,07/04/2008,95008.0,68231.0
10673664,01/07/2008,60399.0,59052.0
10673678,30/04/2008,69249.0,98224.0
10673678,04/11/2008,69249.0,98224.0
10673678,28/01/2008,69249.0,59052.0
10673678,30/04/2008,69249.0,59052.0
10673678,04/11/2008,69249.0,59052.0
10673678,28/01/2008,69249.0,77746.0
10673678,30/04/2008,69249.0,77746.0
10673678,04/11/2008,69249.0,77746.0
10674105,25/07/2008,91758.0,66805.0
10674215,18/03/2008,96266.0,93547.0
10674364,15/04/2008,75940.0,64917.0
10674364,15/04/2008,75940.0,82083.0
10674364,15/04/2008,75940.0,70026.0
10674647,07/03/2008,75341.0,68169.0
10674703,07/10/2008,93896.0,98297.0
10674900,31/07/2008,62278.0,92028.0
10675073,24/10/2008,95344.0,99708.0
10675162,13/06/2008,98719.0,96277.0
10675162,13/03/2008,77345.0,96277.0
10675162,13/06/2008,77345.0,96277.0
10675243,05/02/2008,67615.0,67404.0
10675243,05/02/2008,67615.0,92060.0
10675287,17/10/2008,95344.0,99708.0
10675287,17/10/2008,95344.0,65231.0
10675363,05/06/2008,77345.0,96277.0
10675380,31/03/2008,98719.0,71393.0
10675380,31/03/2008,98719.0,96277.0
10675380,31/03/2008,98719.0,68650.0
10675380,31/03/2008,77345.0,96277.0
10675434,29/07/2008,98895.0,65231.0
10675565,09/01/2008,62919.0,96691.0
10675565,09/01/2008,62919.0,78036.0
10675565,09/01/2008,62919.0,98132.0
10675653,21/04/2008,71950.0,67189.0
10675653,21/04/2008,71950.0,97305.0
10675653,21/04/2008,71950.0,66055.0
10675672,06/10/2008,60802.0,92028.0
10675745,12/06/2008,98719.0,96277.0
10675745,12/06/2008,77345.0,96277.0
10675746,13/05/2008,72249.0,81731.0
10675903,15/04/2008,95183.0,83190.0
10675903,15/04/2008,95183.0,66641.0
10675903,15/04/2008,95183.0,93725.0
10675903,15/04/2008,95183.0,97987.0
10675903,15/04/2008,95183.0,96043.0
10675903,15/04/2008,95183.0,93049.0
10675903,15/04/2008,95183.0,90730.0
10675903,15/04/2008,95183.0,69451.0
10675903,15/04/2008,95183.0,70545.0
10675903,15/04/2008,95183.0,62663.0
10675903,15/04/2008,95183.0,70524.0
10675903,15/04/2008,95183.0,99753.0
10675903,15/04/2008,95183.0,91444.0
10675903,15/04/2008,95183.0,65748.0
10675903,15/04/2008,95183.0,68402.0
10675903,15/04/2008,95183.0,60449.0
10675903,15/04/2008,95183.0,99550.0
10675903,15/04/2008,95183.0,69800.0
10675903,15/04/2008,95183.0,97623.0
10675903,15/04/2008,95183.0,90282.0
10675903,15/04/2008,95183.0,79430.0
10675903,15/04/2008,95183.0,93915.0
10675903,15/04/2008,95183.0,64776.0
10675903,15/04/2008,95183.0,59519.0
10675903,15/04/2008,95183.0,64403.0
10675903,15/04/2008,95183.0,85449.0
10675903,15/04/2008,95183.0,68308.0
10675910,30/05/2008,88077.0,87028.0
10676279,11/04/2008,69319.0,68650.0
10676330,02/01/2008,93896.0,98297.0
10676330,02/01/2008,93896.0,77068.0
10676541,29/07/2008,66400.0,62033.0
10676541,29/07/2008,66400.0,98905.0
10676576,07/04/2008,69116.0,71604.0
10676576,07/04/2008,69116.0,70835.0
10676576,07/04/2008,69116.0,92028.0
10676637,30/07/2008,66400.0,98905.0
10676711,28/02/2008,94987.0,61533.0
10676711,28/02/2008,94987.0,63002.0
10676863,12/08/2008,65179.0,95561.0
10677212,02/04/2008,93896.0,98297.0
